CAUSE-PURPOSE$EnablingAgent:Object,controller,batteries
CAUSE-PURPOSE$EnablingAgent:Object,flashlight,battery
CAUSE-PURPOSE$EnablingAgent:Object,laptop,battery
CAUSE-PURPOSE$EnablingAgent:Object,phone,battery
CAUSE-PURPOSE$EnablingAgent:Object,paint,brush
CAUSE-PURPOSE$EnablingAgent:Object,flashlight,bulb
CAUSE-PURPOSE$EnablingAgent:Object,gun,bullet
CAUSE-PURPOSE$EnablingAgent:Object,film,camera
CAUSE-PURPOSE$EnablingAgent:Object,firework,chemical
CAUSE-PURPOSE$EnablingAgent:Object,lamp,electricity
CAUSE-PURPOSE$EnablingAgent:Object,stove,electricity
CAUSE-PURPOSE$EnablingAgent:Object,television,electricity
CAUSE-PURPOSE$EnablingAgent:Object,tv,electricity
CAUSE-PURPOSE$EnablingAgent:Object,believe,faith
CAUSE-PURPOSE$EnablingAgent:Object,barbeque,fire
CAUSE-PURPOSE$EnablingAgent:Object,eat,food
CAUSE-PURPOSE$EnablingAgent:Object,furnace,gas
CAUSE-PURPOSE$EnablingAgent:Object,car,keys
CAUSE-PURPOSE$EnablingAgent:Object,apartment,lease
CAUSE-PURPOSE$EnablingAgent:Object,drive,license
CAUSE-PURPOSE$EnablingAgent:Object,cloth,loom
CAUSE-PURPOSE$EnablingAgent:Object,wood,match
CAUSE-PURPOSE$EnablingAgent:Object,computer,monitor
CAUSE-PURPOSE$EnablingAgent:Object,boat,motor
CAUSE-PURPOSE$EnablingAgent:Object,computer,mouse
CAUSE-PURPOSE$EnablingAgent:Object,lamp,oil
CAUSE-PURPOSE$EnablingAgent:Object,television,remote
CAUSE-PURPOSE$EnablingAgent:Object,tv,remote
CAUSE-PURPOSE$EnablingAgent:Object,photosynthesis,sunlight
CAUSE-PURPOSE$EnablingAgent:Object,learn,teacher
CAUSE-PURPOSE$EnablingAgent:Object,bathtub,water
CAUSE-PURPOSE$EnablingAgent:Object,irrigation,water
CAUSE-PURPOSE$EnablingAgent:Object,shower,water
CAUSE-PURPOSE$EnablingAgent:Object,fireplace,wood
CAUSE-PURPOSE$Instrument:Goal,desire,advertisement
CAUSE-PURPOSE$Instrument:Goal,drunkenness,alcohol
CAUSE-PURPOSE$Instrument:Goal,lust,aphrodisiac
CAUSE-PURPOSE$Instrument:Goal,healing,aspirin
CAUSE-PURPOSE$Instrument:Goal,transportation,automobile
CAUSE-PURPOSE$Instrument:Goal,pain,blow
CAUSE-PURPOSE$Instrument:Goal,light,bulb
CAUSE-PURPOSE$Instrument:Goal,warmth,coat
CAUSE-PURPOSE$Instrument:Goal,companionship,dog
CAUSE-PURPOSE$Instrument:Goal,enlightenment,education
CAUSE-PURPOSE$Instrument:Goal,devotion,fidelity
CAUSE-PURPOSE$Instrument:Goal,combustion,fire
CAUSE-PURPOSE$Instrument:Goal,nourishment,food
CAUSE-PURPOSE$Instrument:Goal,fuel,gasoline
CAUSE-PURPOSE$Instrument:Goal,adhesion,glue
CAUSE-PURPOSE$Instrument:Goal,euphoria,heroin
CAUSE-PURPOSE$Instrument:Goal,sweetness,honey
CAUSE-PURPOSE$Instrument:Goal,comfort,hug
CAUSE-PURPOSE$Instrument:Goal,divorce,infidelity
CAUSE-PURPOSE$Instrument:Goal,laughter,joke
CAUSE-PURPOSE$Instrument:Goal,security,lock
CAUSE-PURPOSE$Instrument:Goal,recovery,medicine
CAUSE-PURPOSE$Instrument:Goal,fruitful,productive
CAUSE-PURPOSE$Instrument:Goal,insult,provocation
CAUSE-PURPOSE$Instrument:Goal,pain,punch
CAUSE-PURPOSE$Instrument:Goal,damp,rain
CAUSE-PURPOSE$Instrument:Goal,flavor,salt
CAUSE-PURPOSE$Instrument:Goal,friendship,smile
CAUSE-PURPOSE$Instrument:Goal,muscles,steroids
CAUSE-PURPOSE$Instrument:IntendedAction,fly,airplane
CAUSE-PURPOSE$Instrument:IntendedAction,sleep,bed
CAUSE-PURPOSE$Instrument:IntendedAction,puree,blender
CAUSE-PURPOSE$Instrument:IntendedAction,sweep,broom
CAUSE-PURPOSE$Instrument:IntendedAction,add,calculator
CAUSE-PURPOSE$Instrument:IntendedAction,photograph,camera
CAUSE-PURPOSE$Instrument:IntendedAction,drive,car
CAUSE-PURPOSE$Instrument:IntendedAction,smoke,cigarette
CAUSE-PURPOSE$Instrument:IntendedAction,purchase,dollar
CAUSE-PURPOSE$Instrument:IntendedAction,eat,fork
CAUSE-PURPOSE$Instrument:IntendedAction,pound,hammer
CAUSE-PURPOSE$Instrument:IntendedAction,turn,handle
CAUSE-PURPOSE$Instrument:IntendedAction,cut,knife
CAUSE-PURPOSE$Instrument:IntendedAction,sew,needle
CAUSE-PURPOSE$Instrument:IntendedAction,cook,oven
CAUSE-PURPOSE$Instrument:IntendedAction,write,pencil
CAUSE-PURPOSE$Instrument:IntendedAction,write,pen
CAUSE-PURPOSE$Instrument:IntendedAction,call,phone
CAUSE-PURPOSE$Instrument:IntendedAction,cook,stove
CAUSE-PURPOSE$Instrument:IntendedAction,call,telephone
CAUSE-PURPOSE$Prevention,headache,acetaminophen
CAUSE-PURPOSE$Prevention,base,acid
CAUSE-PURPOSE$Prevention,boredom,activity
CAUSE-PURPOSE$Prevention,infection,antibiotic
CAUSE-PURPOSE$Prevention,bacteria,antibiotics
CAUSE-PURPOSE$Prevention,mouse,cat
CAUSE-PURPOSE$Prevention,disease,cure
CAUSE-PURPOSE$Prevention,ignorance,education
CAUSE-PURPOSE$Prevention,slow,fast
CAUSE-PURPOSE$Prevention,hunger,food
CAUSE-PURPOSE$Prevention,fungus,fungicide
CAUSE-PURPOSE$Prevention,mold,fungicide
CAUSE-PURPOSE$Prevention,bad,good
CAUSE-PURPOSE$Prevention,sad,happy
CAUSE-PURPOSE$Prevention,disease,immunization
CAUSE-PURPOSE$Prevention,bugs,insecticide
CAUSE-PURPOSE$Prevention,pests,insecticide
CAUSE-PURPOSE$Prevention,ignorance,knowledge
CAUSE-PURPOSE$Prevention,theft,locks
CAUSE-PURPOSE$Prevention,conflict,mediation
CAUSE-PURPOSE$Prevention,disease,medicine
CAUSE-PURPOSE$Prevention,illness,medicine
CAUSE-PURPOSE$Prevention,poverty,money
CAUSE-PURPOSE$Prevention,evil,nice
CAUSE-PURPOSE$Prevention,disaster,preparation
CAUSE-PURPOSE$Prevention,exhaustion,rest
CAUSE-PURPOSE$Prevention,disease,shot
CAUSE-PURPOSE$Prevention,exhaustion,sleep
CAUSE-PURPOSE$Prevention,tiredness,sleep
CAUSE-PURPOSE$Prevention,darkness,sun
CAUSE-PURPOSE$Prevention,drowning,swimming
CAUSE-PURPOSE$Prevention,virus,vaccine
CAUSE-PURPOSE$Prevention,thirst,water
collective_noun,tigers,ambush
collective_noun,ants,army
collective_noun,caterpillars,army
collective_noun,frogs,army
collective_noun,hedgehogs,array
collective_noun,turtles,bale
collective_noun,coyotes,band
collective_noun,gorillas,band
collective_noun,jays,band
collective_noun,mules,barren
collective_noun,oysters,bed
collective_noun,snakes,bed
collective_noun,deer,bevy
collective_noun,doves,bevy
collective_noun,otter,bevy
collective_noun,swans,bevy
collective_noun,seals,bob
collective_noun,pheasants,bouquet
collective_noun,bucks,brace
collective_noun,ducks,brace
collective_noun,chickens,brood
collective_noun,chicks,brood
collective_noun,hens,brood
collective_noun,turkeys,brood
collective_noun,rabbits,bury
collective_noun,hawks,cast
collective_noun,fish,catch
collective_noun,chicks,chattering
collective_noun,hyenas,clan
collective_noun,bucks,clash
collective_noun,gnats,cloud
collective_noun,chicks,clutch
collective_noun,cats,clutter
collective_noun,ants,colony
collective_noun,badgers,colony
collective_noun,beavers,colony
collective_noun,frogs,colony
collective_noun,gulls,colony
collective_noun,penguins,colony
collective_noun,rabbits,colony
collective_noun,rats,colony
collective_noun,seals,colony
collective_noun,vultures,colony
collective_noun,parrots,company
collective_noun,birds,congregation
collective_noun,crocodiles,congregation
collective_noun,plovers,congregation
collective_noun,baboons,congress
collective_noun,eagles,convocation
collective_noun,seals,crash
collective_noun,penguins,creche
collective_noun,hounds,cry
collective_noun,bacteria,culture
collective_noun,lapwings,deceit
collective_noun,snakes,den
collective_noun,cats,destruction
collective_noun,doves,dole
collective_noun,hares,down
collective_noun,rabbits,down
collective_noun,sheep,down
collective_noun,hogs,drift
collective_noun,swine,drift
collective_noun,cattle,drove
collective_noun,donkeys,drove
collective_noun,goats,drove
collective_noun,hares,drove
collective_noun,oxen,drove
collective_noun,pigs,drove
collective_noun,rabbits,drove
collective_noun,sheep,drove
collective_noun,otter,family
collective_noun,baboons,flange
collective_noun,bees,flight
collective_noun,birds,flight
collective_noun,cormorants,flight
collective_noun,doves,flight
collective_noun,dragons,flight
collective_noun,pigeons,flight
collective_noun,swallows,flight
collective_noun,crocodiles,float
collective_noun,birds,flock
collective_noun,camels,flock
collective_noun,chickens,flock
collective_noun,ducks,flock
collective_noun,geese,flock
collective_noun,pigeons,flock
collective_noun,sheep,flock
collective_noun,turkeys,flock
collective_noun,ducks,flush
collective_noun,sheep,fold
collective_noun,geese,gaggle
collective_noun,elk,gang
collective_noun,vipers,generation
collective_noun,cats,glaring
collective_noun,goldfish,glint
collective_noun,bees,grist
collective_noun,seals,harem
collective_noun,fish,haul
collective_noun,antelope,herd
collective_noun,boar,herd
collective_noun,buffalo,herd
collective_noun,cattle,herd
collective_noun,deer,herd
collective_noun,donkeys,herd
collective_noun,elephants,herd
collective_noun,elk,herd
collective_noun,goats,herd
collective_noun,horses,herd
collective_noun,kangaroos,herd
collective_noun,moose,herd
collective_noun,oxen,herd
collective_noun,pigs,herd
collective_noun,seals,herd
collective_noun,swans,herd
collective_noun,walruses,herd
collective_noun,whales,herd
collective_noun,wolves,herd
collective_noun,yaks,herd
collective_noun,zebras,herd
collective_noun,bees,hive
collective_noun,gnats,horde
collective_noun,hamsters,horde
collective_noun,mice,horde
collective_noun,rats,horde
collective_noun,sparrows,host
collective_noun,trout,hover
collective_noun,penguins,huddle
collective_noun,hares,husk
collective_noun,rabbits,husk
collective_noun,dogs,kennel
collective_noun,hawks,kettle
collective_noun,cats,kindle
collective_noun,frogs,knot
collective_noun,foxes,lead
collective_noun,leopards,leap
collective_noun,deer,leash
collective_noun,foxes,leash
collective_noun,greyhounds,leash
collective_noun,hares,leash
collective_noun,rabbits,leash
collective_noun,cats,litter
collective_noun,dogs,litter
collective_noun,pigs,litter
collective_noun,beavers,lodge
collective_noun,lizards,lounge
collective_noun,elephants,memory
collective_noun,mice,mischief
collective_noun,rats,mischief
collective_noun,emus,mob
collective_noun,kangaroos,mob
collective_noun,crows,murder
collective_noun,hounds,mute
collective_noun,hornets,nest
collective_noun,mice,nest
collective_noun,pheasants,nest
collective_noun,rabbits,nest
collective_noun,snakes,nest
collective_noun,vipers,nest
collective_noun,cats,nuisance
collective_noun,donkeys,pace
collective_noun,bears,pack
collective_noun,dogs,pack
collective_noun,grouse,pack
collective_noun,hounds,pack
collective_noun,mules,pack
collective_noun,rats,pack
collective_noun,wolves,pack
collective_noun,ducks,paddling
collective_noun,elephants,parade
collective_noun,deer,parcel
collective_noun,hogs,parcel
collective_noun,penguins,parcel
collective_noun,owls,parliament
collective_noun,jays,party
collective_noun,chickens,peep
collective_noun,snakes,pit
collective_noun,locusts,plague
collective_noun,rats,plague
collective_noun,dolphins,pod
collective_noun,seals,pod
collective_noun,walruses,pod
collective_noun,whales,pod
collective_noun,cats,pounce
collective_noun,lions,pride
collective_noun,cobras,quiver
collective_noun,ducks,raft
collective_noun,otter,raft
collective_noun,colts,rag
collective_noun,colts,rake
collective_noun,mules,rake
collective_noun,otter,romp
collective_noun,wolves,route
collective_noun,wolves,rout
collective_noun,fish,run
collective_noun,salmon,run
collective_noun,fish,school
collective_noun,salmon,school
collective_noun,shark,school
collective_noun,whales,school
collective_noun,shark,shiver
collective_noun,fish,shoal
collective_noun,herrings,shoal
collective_noun,pilchards,shoal
collective_noun,salmon,shoal
collective_noun,apes,shrewdness
collective_noun,cranes,siege
collective_noun,boar,singular
collective_noun,geese,skein
collective_noun,jellyfish,smack
collective_noun,boar,sounder
collective_noun,pigs,sounder
collective_noun,swine,sounder
collective_noun,mules,span
collective_noun,oxen,span
collective_noun,seals,spring
collective_noun,horses,stable
collective_noun,crows,storytelling
collective_noun,tigers,streak
collective_noun,ponies,string
collective_noun,mares,stud
collective_noun,ants,swarm
collective_noun,bees,swarm
collective_noun,butterflies,swarm
collective_noun,eels,swarm
collective_noun,flies,swarm
collective_noun,gnats,swarm
collective_noun,rats,swarm
collective_noun,cattle,team
collective_noun,ducks,team
collective_noun,horses,team
collective_noun,oxen,team
collective_noun,seals,team
collective_noun,magpies,tidings
collective_noun,hares,trace
collective_noun,rabbits,trace
collective_noun,baboons,tribe
collective_noun,goats,tribe
collective_noun,monkeys,tribe
collective_noun,goats,trip
collective_noun,hares,trip
collective_noun,rabbits,trip
collective_noun,sheep,trip
collective_noun,horses,troop
collective_noun,kangaroos,troop
collective_noun,lions,troop
collective_noun,monkeys,troop
collective_noun,hares,warren
collective_noun,rabbits,warren
collective_noun,wombats,warren
collective_noun,geese,wedge
collective_noun,swans,wedge
collective_noun,dragons,wing
collective_noun,plovers,wing
collective_noun,rabbits,wrack
collective_noun,cattle,yoke
collective_noun,oxen,yoke
collective_noun,zebras,zeal
event,library,acquire
event,garlic,add
event,parsley,add
event,hospital,admit
event,cannon,aim
event,gun,aim
event,pistol,aim
event,revolver,aim
event,rifle,aim
event,shovel,amass
event,battleship,anchor
event,ferry,anchor
event,frigate,anchor
event,tanker,anchor
event,yacht,anchor
event,radio,announce
event,television,announce
event,hornet,annoy
event,wasp,annoy
event,phone,answer
event,ambulance,arrive
event,battleship,arrive
event,bomber,arrive
event,bus,arrive
event,car,arrive
event,castle,arrive
event,cathedral,arrive
event,cottage,arrive
event,ferry,arrive
event,fighter,arrive
event,frigate,arrive
event,helicopter,arrive
event,hospital,arrive
event,hotel,arrive
event,jet,arrive
event,library,arrive
event,motorcycle,arrive
event,pub,arrive
event,restaurant,arrive
event,scooter,arrive
event,tanker,arrive
event,train,arrive
event,truck,arrive
event,van,arrive
event,villa,arrive
event,yacht,arrive
event,bookcase,assemble
event,desk,assemble
event,hammer,assemble
event,screwdriver,assemble
event,table,assemble
event,wardrobe,assemble
event,wrench,assemble
event,alligator,attack
event,ant,attack
event,battleship,attack
event,bear,attack
event,bomb,attack
event,bomber,attack
event,bull,attack
event,cannon,attack
event,castle,attack
event,dagger,attack
event,fighter,attack
event,frigate,attack
event,gorilla,attack
event,grenade,attack
event,gun,attack
event,hatchet,attack
event,helicopter,attack
event,hornet,attack
event,jet,attack
event,lion,attack
event,pistol,attack
event,rat,attack
event,revolver,attack
event,rifle,attack
event,snake,attack
event,spear,attack
event,sword,attack
event,tiger,attack
event,wasp,attack
event,moth,attract
event,apple,bake
event,oven,bake
event,potato,bake
event,stove,bake
event,fox,bark
event,alligator,bask
event,lizard,bask
event,snake,bask
event,hammer,beat
event,castle,belong
event,cottage,belong
event,hotel,belong
event,villa,belong
event,ant,bite
event,rabbit,bite
event,rat,bite
event,snake,bite
event,trumpet,blare
event,bomb,blast
event,grenade,blast
event,missile,blast
event,cannon,blaze
event,gun,blaze
event,pistol,blaze
event,revolver,blaze
event,rifle,blaze
event,bomb,blow
event,clarinet,blow
event,flute,blow
event,grenade,blow
event,missile,blow
event,saxophone,blow
event,trumpet,blow
event,battleship,board
event,bus,board
event,ferry,board
event,fighter,board
event,frigate,board
event,helicopter,board
event,tanker,board
event,train,board
event,yacht,board
event,beet,boil
event,broccoli,boil
event,cabbage,boil
event,cauliflower,boil
event,corn,boil
